EODDATAID,ADATE,SYMBOL,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES
426771593,03-Nov-16,BANKNIFTY,19201.95,19319.65,19119.3,19178.7,,,65915418,1907.41,03-Nov-2016,
426781592,04-Nov-16,NIFTY,8503.6,8504,8400.25,8433.75,,,231783152,11798.48,04-Nov-2016,
426781593,04-Nov-16,BANKNIFTY,19201.95,19319.65,19119.3,19178.7,,,65915418,1907.41,04-Nov-2016,
426811592,07-Nov-16,NIFTY,8503.6,8504,8400.25,8433.75,,,231783152,11798.48,07-Nov-2016,
426811593,07-Nov-16,BANKNIFTY,19317.85,19378,19233,19356,,,77290268,2148.35,07-Nov-2016,
426821592,08-Nov-16,NIFTY,8540,8559.4,8480.1,8543.55,,,201759648,8515.57,08-Nov-2016,
426821593,08-Nov-16,BANKNIFTY,19490.75,19549.45,19322.15,19500.8,,,83951456,2433.93,08-Nov-2016,
426831592,09-Nov-16,NIFTY,8067.5,8476.2,8002.25,8432,,,323968654,15536.37,09-Nov-2016,
426831593,09-Nov-16,BANKNIFTY,18270.9,19587.8,18143.7,19518.25,,,169946993,5102.23,09-Nov-2016,
426841592,10-Nov-16,NIFTY,8067.5,8476.2,8002.25,8432,,,323968654,15536.37,10-Nov-2016,
426841593,10-Nov-16,BANKNIFTY,18270.9,19587.8,18143.7,19518.25,,,169946993,5102.23,10-Nov-2016,
426851592,11-Nov-16,NIFTY,8067.5,8476.2,8002.25,8432,,,323968654,15536.37,11-Nov-2016,
426851593,11-Nov-16,BANKNIFTY,20033.85,20309.65,19704.35,19738.8,,,197925973,5329.2,11-Nov-2016,
426891592,15-Nov-16,NIFTY,8284.85,8288.55,8093.2,8108.45,,,370298063,17387.22,15-Nov-2016,
426891593,15-Nov-16,BANKNIFTY,19808.35,19861.75,19240.45,19289.75,,,208769377,6018.37,15-Nov-2016,
426901592,16-Nov-16,NIFTY,8205.65,8210.05,8089.4,8111.6,,,277801233,13705.03,16-Nov-2016,
426901593,16-Nov-16,BANKNIFTY,19808.35,19861.75,19240.45,19289.75,,,208769377,6018.37,16-Nov-2016,
426911592,17-Nov-16,NIFTY,8205.65,8210.05,8089.4,8111.6,,,277801233,13705.03,17-Nov-2016,
426911593,17-Nov-16,BANKNIFTY,19808.35,19861.75,19240.45,19289.75,,,208769377,6018.37,17-Nov-2016,
426921592,18-Nov-16,NIFTY,8097.55,8128.95,8048.3,8074.1,,,166199545,7901.64,18-Nov-2016,
426921593,18-Nov-16,BANKNIFTY,19180.3,19216.35,18897.1,18959.05,,,79393592,2272.08,18-Nov-2016,
426951592,21-Nov-16,NIFTY,8102.1,8102.45,7916.4,7929.1,,,225608889,9199.11,21-Nov-2016,
426951593,21-Nov-16,BANKNIFTY,19063.8,19075.95,18351.25,18446.4,,,135622966,3456.39,21-Nov-2016,
426961592,22-Nov-16,NIFTY,7989.15,8019.05,7938.15,8002.3,,,216677654,9000.44,22-Nov-2016,
426961593,22-Nov-16,BANKNIFTY,18626.7,18650.5,18322.7,18548.65,,,119912505,3357.39,22-Nov-2016,
426971592,23-Nov-16,NIFTY,7989.15,8019.05,7938.15,8002.3,,,216677654,9000.44,23-Nov-2016,
426971593,23-Nov-16,BANKNIFTY,18660.55,18669.05,18449.7,18540.9,,,73799835,2142.47,23-Nov-2016,
426981592,24-Nov-16,NIFTY,8011.8,8024.85,7952.55,7965.5,,,268619026,11868.11,24-Nov-2016,
426981593,24-Nov-16,BANKNIFTY,18476,18476.35,18215.8,18256.1,,,120482500,3662.56,24-Nov-2016,
426991592,25-Nov-16,NIFTY,8011.8,8024.85,7952.55,7965.5,,,268619026,11868.11,25-Nov-2016,
426991593,25-Nov-16,BANKNIFTY,18377.55,18546.35,18266.6,18507.3,,,81089308,2347.44,25-Nov-2016,
427021592,28-Nov-16,NIFTY,8080.65,8146.5,8066.5,8126.9,,,195595287,8666.87,28-Nov-2016,
427021593,28-Nov-16,BANKNIFTY,18237.2,18471.65,18187.4,18301.45,,,106884555,3041.05,28-Nov-2016,
427031592,29-Nov-16,NIFTY,8131.55,8197.35,8128.7,8142.15,,,195618384,8486.32,29-Nov-2016,
427031593,29-Nov-16,BANKNIFTY,18308.8,18427.4,18188.7,18223.75,,,81509358,2454.4,29-Nov-2016,
427041592,30-Nov-16,NIFTY,8131.55,8197.35,8128.7,8142.15,,,195618384,8486.32,30-Nov-2016,
427041593,30-Nov-16,BANKNIFTY,18306.1,18667.85,18262.5,18627.8,,,89135261,2853.13,30-Nov-2016,
427051592,01-Dec-16,NIFTY,8244,8250.8,8185.05,8192.9,,,162597213,7720.96,01-Dec-2016,
427051593,01-Dec-16,BANKNIFTY,18676.75,18713.1,18389.65,18428.45,,,62882921,1980.14,01-Dec-2016,
427061592,02-Dec-16,NIFTY,8153.55,8159.3,8070.05,8086.8,,,176767415,8050.5,02-Dec-2016,
427061593,02-Dec-16,BANKNIFTY,18329.4,18490.5,18163.8,18247.65,,,84312899,2455.65,02-Dec-2016,
427091592,05-Dec-16,NIFTY,8153.55,8159.3,8070.05,8086.8,,,176767415,8050.5,05-Dec-2016,
427091593,05-Dec-16,BANKNIFTY,18329.4,18490.5,18163.8,18247.65,,,84312899,2455.65,05-Dec-2016,
427101592,06-Dec-16,NIFTY,8153.15,8178.7,8130.85,8143.15,,,118854323,5417.56,06-Dec-2016,
427101593,06-Dec-16,BANKNIFTY,18459.7,18499.75,18365.95,18420.9,,,55031739,1519.75,06-Dec-2016,
427111592,07-Dec-16,NIFTY,8153.15,8178.7,8130.85,8143.15,,,118854323,5417.56,07-Dec-2016,
427111593,07-Dec-16,BANKNIFTY,18459.7,18499.75,18365.95,18420.9,,,55031739,1519.75,07-Dec-2016,
427121592,08-Dec-16,NIFTY,8152.1,8256.25,8151.75,8246.85,,,146857616,7275.01,08-Dec-2016,
427121593,08-Dec-16,BANKNIFTY,18342.6,18558.75,18336.95,18515.45,,,55661159,1715.5,08-Dec-2016,
427131592,09-Dec-16,NIFTY,8271.7,8274.95,8241.95,8261.75,,,154344775,6866.81,09-Dec-2016,
427131593,09-Dec-16,BANKNIFTY,18567.95,18739.65,18432.3,18695.8,,,75645795,2199.26,09-Dec-2016,
427161592,12-Dec-16,NIFTY,8230.65,8230.65,8154.45,8170.8,,,111432551,5026.02,12-Dec-2016,
427161593,12-Dec-16,BANKNIFTY,18616.05,18616.05,18364.05,18392.95,,,53579188,1551.39,12-Dec-2016,
427171592,13-Dec-16,NIFTY,8196.15,8228.85,8155.8,8221.8,,,189739559,8976.54,13-Dec-2016,
427171593,13-Dec-16,BANKNIFTY,18354.1,18492.85,18291.35,18466.05,,,54727502,1660.6,13-Dec-2016,
427181592,14-Dec-16,NIFTY,8229.35,8229.4,8165.1,8182.45,,,149132520,6763.63,14-Dec-2016,
427181593,14-Dec-16,BANKNIFTY,18480.35,18485.45,18322.9,18341.5,,,56292640,1882.96,14-Dec-2016,
427191592,15-Dec-16,NIFTY,8229.35,8229.4,8165.1,8182.45,,,149132520,6763.63,15-Dec-2016,
427191593,15-Dec-16,BANKNIFTY,18480.35,18485.45,18322.9,18341.5,,,56292640,1882.96,15-Dec-2016,
427201592,16-Dec-16,NIFTY,8178.2,8178.7,8127.45,8139.45,,,209268331,9854.07,16-Dec-2016,
427201593,16-Dec-16,BANKNIFTY,18417.9,18428.45,18268.3,18312.8,,,81868151,3056.57,16-Dec-2016,
427231592,19-Dec-16,NIFTY,8126,8132.5,8094.85,8104.35,,,110669713,5272.2,19-Dec-2016,
427231593,19-Dec-16,BANKNIFTY,18258.1,18316.8,18215.5,18257.05,,,37244360,1174.33,19-Dec-2016,
427241592,20-Dec-16,NIFTY,8110.6,8124.1,8062.75,8082.4,,,132026742,6296.67,20-Dec-2016,
427241593,20-Dec-16,BANKNIFTY,18264.1,18274.9,18009.8,18069.4,,,53850831,1649.45,20-Dec-2016,
427251592,21-Dec-16,NIFTY,8110.6,8124.1,8062.75,8082.4,,,132026742,6296.67,21-Dec-2016,
427251593,21-Dec-16,BANKNIFTY,18124.6,18167.15,18043.95,18084.5,,,45881955,1491.46,21-Dec-2016,
427261592,22-Dec-16,NIFTY,8043.85,8046.45,7964.95,7979.1,,,126409580,6206.58,22-Dec-2016,
427261593,22-Dec-16,BANKNIFTY,18027,18029.6,17839.75,17891.45,,,50280389,1521.6,22-Dec-2016,
427271592,23-Dec-16,NIFTY,8043.85,8046.45,7964.95,7979.1,,,126409580,6206.58,23-Dec-2016,
427271593,23-Dec-16,BANKNIFTY,17849.25,17962.3,17819.75,17884,,,53610316,1594.4,23-Dec-2016,
427301592,26-Dec-16,NIFTY,7965.1,7970.05,7893.8,7908.25,,,110171222,4808.67,26-Dec-2016,
427301593,26-Dec-16,BANKNIFTY,17849.25,17962.3,17819.75,17884,,,53610316,1594.4,26-Dec-2016,
427311592,27-Dec-16,NIFTY,7965.1,7970.05,7893.8,7908.25,,,110171222,4808.67,27-Dec-2016,
427311593,27-Dec-16,BANKNIFTY,17849.25,17962.3,17819.75,17884,,,53610316,1594.4,27-Dec-2016,
427321592,28-Dec-16,NIFTY,8047.55,8100.55,8028.4,8034.85,,,130580701,5816.34,28-Dec-2016,
427321593,28-Dec-16,BANKNIFTY,17929.2,18059.65,17829.15,17876.7,,,57498370,1692.18,28-Dec-2016,
427331592,29-Dec-16,NIFTY,8030.6,8111.1,8020.8,8103.6,,,183984077,7635.4,29-Dec-2016,
427331593,29-Dec-16,BANKNIFTY,17861.45,18053.3,17829.4,18033.15,,,83313390,2141.23,29-Dec-2016,
427341592,30-Dec-16,NIFTY,8119.65,8197,8114.75,8185.8,,,131457250,5800.7,30-Dec-2016,
427341593,30-Dec-16,BANKNIFTY,18026.35,18245.75,18016.8,18177.2,,,54349583,1546.86,30-Dec-2016,
427371592,02-Jan-17,NIFTY,8119.65,8197,8114.75,8185.8,,,131457250,5800.7,02-Jan-2017,
427371593,02-Jan-17,BANKNIFTY,18026.35,18245.75,18016.8,18177.2,,,54349583,1546.86,02-Jan-2017,
427381592,03-Jan-17,NIFTY,8196.05,8219.1,8148.6,8192.25,,,131186021,6053.67,03-Jan-2017,
427381593,03-Jan-17,BANKNIFTY,18002.75,18115.05,17830.95,18035.6,,,64513818,1769.3,03-Jan-2017,
427391592,04-Jan-17,NIFTY,8202.65,8218.5,8180.9,8190.5,,,136476345,6543.13,04-Jan-2017,
427391593,04-Jan-17,BANKNIFTY,18037.45,18092.85,17868.9,17891,,,50508161,1615.85,04-Jan-2017,
427401592,05-Jan-17,NIFTY,8226.65,8282.65,8223.7,8273.8,,,163957452,8180.68,05-Jan-2017,
427401593,05-Jan-17,BANKNIFTY,18000.75,18164.05,17977.8,18115.95,,,68874940,2271.18,05-Jan-2017,
427411592,06-Jan-17,NIFTY,8226.65,8282.65,8223.7,8273.8,,,163957452,8180.68,06-Jan-2017,
427411593,06-Jan-17,BANKNIFTY,18000.75,18164.05,17977.8,18115.95,,,68874940,2271.18,06-Jan-2017,
427441592,09-Jan-17,NIFTY,8259.35,8263,8227.75,8236.05,,,102211190,5197.62,09-Jan-2017,
427441593,09-Jan-17,BANKNIFTY,18314.25,18373.1,18256.15,18286.65,,,42677260,1404.38,09-Jan-2017,
427451592,10-Jan-17,NIFTY,8262.7,8293.8,8261,8288.6,,,147312927,6904.57,10-Jan-2017,
427451593,10-Jan-17,BANKNIFTY,18351.45,18441.15,18275.75,18409.6,,,59993426,2012.18,10-Jan-2017,
427461592,11-Jan-17,NIFTY,8327.8,8389,8322.25,8380.65,,,192285417,8938.68,11-Jan-2017,
427461593,11-Jan-17,BANKNIFTY,18535.35,18889.45,18515.25,18830,,,102842482,3493.47,11-Jan-2017,
427471592,12-Jan-17,NIFTY,8327.8,8389,8322.25,8380.65,,,192285417,8938.68,12-Jan-2017,
427471593,12-Jan-17,BANKNIFTY,18535.35,18889.45,18515.25,18830,,,102842482,3493.47,12-Jan-2017,
427481592,13-Jan-17,NIFTY,8327.8,8389,8322.25,8380.65,,,192285417,8938.68,13-Jan-2017,
427481593,13-Jan-17,BANKNIFTY,18535.35,18889.45,18515.25,18830,,,102842482,3493.47,13-Jan-2017,
427511592,16-Jan-17,NIFTY,8327.8,8389,8322.25,8380.65,,,192285417,8938.68,16-Jan-2017,
427511593,16-Jan-17,BANKNIFTY,18535.35,18889.45,18515.25,18830,,,102842482,3493.47,16-Jan-2017,
427521592,17-Jan-17,NIFTY,8415.05,8440.9,8378.3,8398,,,125781216,6389.21,17-Jan-2017,
427521593,17-Jan-17,BANKNIFTY,19128.15,19202.25,18981.85,19067.05,,,63686033,1862.62,17-Jan-2017,
427531592,18-Jan-17,NIFTY,8403.85,8460.3,8397.4,8417,,,168867039,7411.23,18-Jan-2017,
427531593,18-Jan-17,BANKNIFTY,19074.85,19276.5,19072.1,19164.5,,,56898977,1871.38,18-Jan-2017,
427541592,19-Jan-17,NIFTY,8403.85,8460.3,8397.4,8417,,,168867039,7411.23,19-Jan-2017,
427541593,19-Jan-17,BANKNIFTY,19165.35,19185.3,19046.1,19124.25,,,83679399,2409.78,19-Jan-2017,
427551592,20-Jan-17,NIFTY,8404.35,8423.65,8340.95,8349.35,,,208901233,9014.51,20-Jan-2017,
427551593,20-Jan-17,BANKNIFTY,18996.6,19071.65,18793.05,18820.8,,,110140976,3855.9,20-Jan-2017,
427581592,23-Jan-17,NIFTY,8329.6,8404.15,8327.2,8391.5,,,200993100,8664.94,23-Jan-2017,
427581593,23-Jan-17,BANKNIFTY,18762,18909.65,18722.85,18842.7,,,97144867,3232.45,23-Jan-2017,
427591592,24-Jan-17,NIFTY,8329.6,8404.15,8327.2,8391.5,,,200993100,8664.94,24-Jan-2017,
427591593,24-Jan-17,BANKNIFTY,18931,19054.3,18906.95,19023.5,,,81717037,3118.62,24-Jan-2017,
427601592,25-Jan-17,NIFTY,8499.45,8612.6,8493.95,8602.75,,,301490150,13901.89,25-Jan-2017,
427601593,25-Jan-17,BANKNIFTY,19120.05,19518.45,19114.15,19473.2,,,131028002,4672.67,25-Jan-2017,
427621592,27-Jan-17,NIFTY,8610.5,8672.7,8606.9,8641.25,,,283905821,11568.92,27-Jan-2017,
427621593,27-Jan-17,BANKNIFTY,19588.4,19794.95,19534.9,19708.3,,,157251635,4654.79,27-Jan-2017,
427651592,30-Jan-17,NIFTY,8610.5,8672.7,8606.9,8641.25,,,283905821,11568.92,30-Jan-2017,
427651593,30-Jan-17,BANKNIFTY,19588.4,19794.95,19534.9,19708.3,,,157251635,4654.79,30-Jan-2017,
427661592,31-Jan-17,NIFTY,8629.45,8631.75,8552.4,8561.3,,,537110119,14721.17,31-Jan-2017,
427661593,31-Jan-17,BANKNIFTY,19533.2,19624.1,19435.45,19515.15,,,67343878,2331.66,31-Jan-2017,
427671592,01-Feb-17,NIFTY,8629.45,8631.75,8552.4,8561.3,,,537110119,14721.17,01-Feb-2017,
427671593,01-Feb-17,BANKNIFTY,19533.2,19624.1,19435.45,19515.15,,,67343878,2331.66,01-Feb-2017,
427681592,02-Feb-17,NIFTY,8724.75,8757.6,8685.8,8734.25,,,292329202,11555.02,02-Feb-2017,
427681593,02-Feb-17,BANKNIFTY,20053.95,20146.9,19915.2,20070.3,,,116963782,3279.64,02-Feb-2017,
427691592,03-Feb-17,NIFTY,8735.15,8748.25,8707.75,8740.95,,,196936238,8193.45,03-Feb-2017,
427691593,03-Feb-17,BANKNIFTY,20061.9,20229.65,20009.95,20196.8,,,113714035,3092.66,03-Feb-2017,
427721592,06-Feb-17,NIFTY,8785.45,8814.1,8770.2,8801.05,,,200403782,8701.51,06-Feb-2017,
427721593,06-Feb-17,BANKNIFTY,20307.15,20462.45,20298.05,20371.6,,,99281709,2853.85,06-Feb-2017,
427731592,07-Feb-17,NIFTY,8805.7,8809.3,8741.05,8768.3,,,233294532,9060.63,07-Feb-2017,
427731593,07-Feb-17,BANKNIFTY,20307.15,20462.45,20298.05,20371.6,,,99281709,2853.85,07-Feb-2017,
427741592,08-Feb-17,NIFTY,8774.55,8791.25,8715,8769.05,,,225485726,9110.24,08-Feb-2017,
427741593,08-Feb-17,BANKNIFTY,20335.25,20362.8,20070.15,20245.4,,,85902788,2626.17,08-Feb-2017,
427751592,09-Feb-17,NIFTY,8795.55,8821.4,8724.1,8778.4,,,193282248,8972.67,09-Feb-2017,
427751593,09-Feb-17,BANKNIFTY,20312.65,20406.6,20000.35,20151.15,,,107559620,2763.25,09-Feb-2017,
427761592,10-Feb-17,NIFTY,8812.35,8822.1,8771.2,8793.55,,,232947341,10320.17,10-Feb-2017,
427761593,10-Feb-17,BANKNIFTY,20225.75,20310,20167.1,20213.9,,,117595817,3354.08,10-Feb-2017,
427791592,13-Feb-17,NIFTY,8819.8,8826.9,8754.2,8805.05,,,211180353,8659.48,13-Feb-2017,
427791593,13-Feb-17,BANKNIFTY,20273.65,20308.7,20116.9,20251.8,,,108967330,3171.01,13-Feb-2017,
427801592,14-Feb-17,NIFTY,8819.9,8820.45,8772.5,8792.3,,,194133563,8494.44,14-Feb-2017,
427801593,14-Feb-17,BANKNIFTY,20304.5,20314.05,20158.85,20258.1,,,69832338,2184.7,14-Feb-2017,
427811592,15-Feb-17,NIFTY,8778.95,8807.9,8712.85,8724.7,,,222828919,10472.37,15-Feb-2017,
427811593,15-Feb-17,BANKNIFTY,20282.1,20368.2,20115.85,20163.7,,,74195087,2264.21,15-Feb-2017,
427821592,16-Feb-17,NIFTY,8739,8783.95,8719.6,8778,,,190277738,9695.63,16-Feb-2017,
427821593,16-Feb-17,BANKNIFTY,20243.25,20295.55,20088.2,20243.7,,,81485552,2495.9,16-Feb-2017,
427831592,17-Feb-17,NIFTY,8883.7,8896.45,8804.25,8821.7,,,307526025,23432.58,17-Feb-2017,
427831593,17-Feb-17,BANKNIFTY,20918.45,21042.35,20449.65,20551.35,,,197061810,17389.12,17-Feb-2017,
427861592,20-Feb-17,NIFTY,8883.7,8896.45,8804.25,8821.7,,,307526025,23432.58,20-Feb-2017,
427861593,20-Feb-17,BANKNIFTY,20918.45,21042.35,20449.65,20551.35,,,197061810,17389.12,20-Feb-2017,
427871592,21-Feb-17,NIFTY,8890.75,8920.8,8860.95,8907.85,,,181091326,8863.71,21-Feb-2017,
427871593,21-Feb-17,BANKNIFTY,20695.9,20903.35,20619.25,20860.95,,,74587721,2472.87,21-Feb-2017,
427881592,22-Feb-17,NIFTY,8931.6,8960.75,8905.25,8926.9,,,254677956,13514.08,22-Feb-2017,
427881593,22-Feb-17,BANKNIFTY,20695.9,20903.35,20619.25,20860.95,,,74587721,2472.87,22-Feb-2017,
427891592,23-Feb-17,NIFTY,8931.6,8960.75,8905.25,8926.9,,,254677956,13514.08,23-Feb-2017,
427891593,23-Feb-17,BANKNIFTY,20887.65,21011.9,20828.4,20876.65,,,95406666,4117,23-Feb-2017,
427931592,27-Feb-17,NIFTY,8943.7,8951.8,8888.65,8896.7,,,195847099,10388.83,27-Feb-2017,
427931593,27-Feb-17,BANKNIFTY,20853.45,20853.45,20584.75,20613.05,,,60499704,2147.48,27-Feb-2017,
427941592,28-Feb-17,NIFTY,8898.95,8914.75,8867.6,8879.6,,,302722890,13819.57,28-Feb-2017,
427941593,28-Feb-17,BANKNIFTY,20632.85,20681.3,20560.6,20607.25,,,76658515,1994.39,28-Feb-2017,
427951592,01-Mar-17,NIFTY,8904.4,8960.8,8898.6,8945.8,,,212328974,9681.99,01-Mar-2017,
427951593,01-Mar-17,BANKNIFTY,20698.9,20833.75,20678.75,20783.75,,,75542256,2221.57,01-Mar-2017,
427961592,02-Mar-17,NIFTY,8982.85,8992.5,8879.8,8899.75,,,225608140,10075.19,02-Mar-2017,
427961593,02-Mar-17,BANKNIFTY,20885,20905,20516.9,20560.05,,,81044163,2531.48,02-Mar-2017,
427971592,03-Mar-17,NIFTY,8982.85,8992.5,8879.8,8899.75,,,225608140,10075.19,03-Mar-2017,
427971593,03-Mar-17,BANKNIFTY,20885,20905,20516.9,20560.05,,,81044163,2531.48,03-Mar-2017,
428001592,06-Mar-17,NIFTY,8915.1,8967.8,8914,8963.45,,,180194586,8955.06,06-Mar-2017,
428001593,06-Mar-17,BANKNIFTY,20548.95,20727.5,20532.2,20663.65,,,56093806,1770.09,06-Mar-2017,
428011592,07-Mar-17,NIFTY,8977.75,8977.85,8932.8,8946.9,,,178827506,8149.28,07-Mar-2017,
428011593,07-Mar-17,BANKNIFTY,20685.95,20701.25,20585.95,20627.5,,,47804156,1672.58,07-Mar-2017,
428021592,08-Mar-17,NIFTY,8977.75,8977.85,8932.8,8946.9,,,178827506,8149.28,08-Mar-2017,
428021593,08-Mar-17,BANKNIFTY,20685.95,20701.25,20585.95,20627.5,,,47804156,1672.58,08-Mar-2017,
428031592,09-Mar-17,NIFTY,8914.5,8945.8,8899.5,8927,,,176810453,8493.21,09-Mar-2017,
428031593,09-Mar-17,BANKNIFTY,20620.55,20780.25,20603.9,20721.35,,,59782379,2026.91,09-Mar-2017,
428041592,10-Mar-17,NIFTY,8914.5,8945.8,8899.5,8927,,,176810453,8493.21,10-Mar-2017,
428041593,10-Mar-17,BANKNIFTY,20825.9,20876.95,20648.8,20727.55,,,53537238,1964.77,10-Mar-2017,
428081592,14-Mar-17,NIFTY,9091.65,9122.75,9060.5,9087,,,278726933,14087.57,14-Mar-2017,
428081593,14-Mar-17,BANKNIFTY,21189.85,21274.45,21059.7,21102.7,,,98698328,3498.01,14-Mar-2017,
428091592,15-Mar-17,NIFTY,9086.85,9106.55,9075.5,9084.8,,,248033251,9671.51,15-Mar-2017,
428091593,15-Mar-17,BANKNIFTY,21089.4,21216.9,21063.95,21157.9,,,75243419,2391.61,15-Mar-2017,
428101592,16-Mar-17,NIFTY,9129.65,9158.45,9128.55,9153.7,,,215096446,9275.05,16-Mar-2017,
428101593,16-Mar-17,BANKNIFTY,21237.5,21289.8,21194.25,21249.9,,,73921069,2310.19,16-Mar-2017,
428111592,17-Mar-17,NIFTY,9129.65,9158.45,9128.55,9153.7,,,215096446,9275.05,17-Mar-2017,
428111593,17-Mar-17,BANKNIFTY,21237.5,21289.8,21194.25,21249.9,,,73921069,2310.19,17-Mar-2017,
428141592,20-Mar-17,NIFTY,9166.95,9167.6,9116.3,9126.85,,,342395900,9251.16,20-Mar-2017,
428141593,20-Mar-17,BANKNIFTY,21202.55,21202.55,21084.8,21110.25,,,50376495,1837.69,20-Mar-2017,
428151592,21-Mar-17,NIFTY,9133.95,9147.75,9087.2,9121.5,,,255396073,10191.6,21-Mar-2017,
428151593,21-Mar-17,BANKNIFTY,21110.65,21146.5,20967,21019,,,72936344,2481.96,21-Mar-2017,
428161592,22-Mar-17,NIFTY,9047.2,9072.9,9019.3,9030.45,,,239463699,10065.92,22-Mar-2017,
428161593,22-Mar-17,BANKNIFTY,20815.35,20899,20753.9,20781.35,,,83727177,3342.31,22-Mar-2017,
428171592,23-Mar-17,NIFTY,9048.75,9099.05,9048.6,9086.3,,,197705274,8699.36,23-Mar-2017,
428171593,23-Mar-17,BANKNIFTY,20848.75,20934.75,20775.35,20895.5,,,60387250,2370.82,23-Mar-2017,
428181592,24-Mar-17,NIFTY,9104,9133.55,9089.4,9108,,,210021581,8853.03,24-Mar-2017,
428181593,24-Mar-17,BANKNIFTY,20987.6,21174.1,20929.15,21122.55,,,124797100,3469.38,24-Mar-2017,
428211592,27-Mar-17,NIFTY,9104,9133.55,9089.4,9108,,,210021581,8853.03,27-Mar-2017,
428211593,27-Mar-17,BANKNIFTY,20987.6,21174.1,20929.15,21122.55,,,124797100,3469.38,27-Mar-2017,
428221592,28-Mar-17,NIFTY,9081.5,9110.4,9079.8,9100.8,,,188985603,8139.28,28-Mar-2017,
428221593,28-Mar-17,BANKNIFTY,21229,21264.95,21145,21225.4,,,95258847,3085.11,28-Mar-2017,
428231592,29-Mar-17,NIFTY,9081.5,9110.4,9079.8,9100.8,,,188985603,8139.28,29-Mar-2017,
428231593,29-Mar-17,BANKNIFTY,21291.45,21418.6,21255.75,21391.15,,,119195883,3822.73,29-Mar-2017,
428241592,30-Mar-17,NIFTY,9142.6,9183.15,9136.35,9173.75,,,333410368,15585.42,30-Mar-2017,
428241593,30-Mar-17,BANKNIFTY,21374.35,21696,21331.9,21620.7,,,111132480,4310.1,30-Mar-2017,
428251592,31-Mar-17,NIFTY,9142.6,9183.15,9136.35,9173.75,,,333410368,15585.42,31-Mar-2017,
428251593,31-Mar-17,BANKNIFTY,21551.85,21574.15,21414,21444.15,,,103206746,3006.08,31-Mar-2017,
428281592,03-Apr-17,NIFTY,9220.6,9245.35,9192.4,9237.85,,,143444541,8337.06,03-Apr-2017,
428281593,03-Apr-17,BANKNIFTY,21539.2,21565.45,21408.6,21547.75,,,61067763,1906.61,03-Apr-2017,
428301592,05-Apr-17,NIFTY,9220.6,9245.35,9192.4,9237.85,,,143444541,8337.06,05-Apr-2017,
428301593,05-Apr-17,BANKNIFTY,21539.2,21565.45,21408.6,21547.75,,,61067763,1906.61,05-Apr-2017,
428311592,06-Apr-17,NIFTY,9245.8,9267.95,9218.85,9261.95,,,191937207,10332.6,06-Apr-2017,
428311593,06-Apr-17,BANKNIFTY,21572.7,21674,21488.9,21622.95,,,93689427,3046.09,06-Apr-2017,
428321592,07-Apr-17,NIFTY,9223.7,9250.5,9188.1,9198.3,,,195918747,10217.13,07-Apr-2017,
428321593,07-Apr-17,BANKNIFTY,21536.5,21616.85,21397,21431.15,,,96285404,2249.17,07-Apr-2017,
428351592,10-Apr-17,NIFTY,9223.7,9250.5,9188.1,9198.3,,,195918747,10217.13,10-Apr-2017,
428351593,10-Apr-17,BANKNIFTY,21492.05,21552.1,21396.05,21520.15,,,57491405,1899.75,10-Apr-2017,
428361592,11-Apr-17,NIFTY,9184.55,9242.7,9172.85,9237,,,206261727,9385.2,11-Apr-2017,
428361593,11-Apr-17,BANKNIFTY,21521.45,21753.35,21483.55,21736.15,,,89433764,2573,11-Apr-2017,
428371592,12-Apr-17,NIFTY,9242.5,9246.4,9161.8,9203.45,,,166755013,8412.97,12-Apr-2017,
428371593,12-Apr-17,BANKNIFTY,21735.65,21787.1,21551.75,21666.8,,,78966353,2262.2,12-Apr-2017,
428381592,13-Apr-17,NIFTY,9202.5,9202.65,9144.95,9150.8,,,171695600,8908.17,13-Apr-2017,
428381593,13-Apr-17,BANKNIFTY,21651.25,21758.85,21627,21686.6,,,71469667,2103.68,13-Apr-2017,
428421592,17-Apr-17,NIFTY,9144.75,9160,9120.25,9139.3,,,132244225,6473.27,17-Apr-2017,
428421593,17-Apr-17,BANKNIFTY,21700.5,21743.3,21576.75,21647.6,,,49031440,1613.7,17-Apr-2017,
428431592,18-Apr-17,NIFTY,9163,9217.9,9095.45,9105.15,,,179569574,8527.5,18-Apr-2017,
428431593,18-Apr-17,BANKNIFTY,21700.5,21743.3,21576.75,21647.6,,,49031440,1613.7,18-Apr-2017,
428441592,19-Apr-17,NIFTY,9112.2,9120.5,9075.15,9103.5,,,179117382,8950.27,19-Apr-2017,
428441593,19-Apr-17,BANKNIFTY,21674.1,21706.3,21470.2,21556.35,,,81449296,2982.23,19-Apr-2017,
428451592,20-Apr-17,NIFTY,9112.2,9120.5,9075.15,9103.5,,,179117382,8950.27,20-Apr-2017,
428451593,20-Apr-17,BANKNIFTY,21419.45,21558.85,21396,21491.4,,,100132829,4072.58,20-Apr-2017,
428461592,21-Apr-17,NIFTY,9179.1,9183.65,9088.75,9119.4,,,159981265,8476.63,21-Apr-2017,
428461593,21-Apr-17,BANKNIFTY,21567.5,21614.55,21386.2,21551.45,,,77253527,3180.14,21-Apr-2017,
428491592,24-Apr-17,NIFTY,9179.1,9183.65,9088.75,9119.4,,,159981265,8476.63,24-Apr-2017,
